text,intent
i gotta know the meaning of life,meaning_of_life
would you tell me when i should replace my tires next if i last replaced them on june 2,tire_change
can i use almond milk instead of rice milk,ingredient_substitution
add baby shark to my kid playlist,update_playlist
what are my insurance assets,insurance
mute,cancel
let's start whispering,whisper_mode
"my car needs to be jump started, guide me through it",jump_start
set up direct deposit for me,direct_deposit
is there a holiday next week,next_holiday
are you here to serve me,who_do_you_work_for
i wanna know the gas i need to fill this car up with,gas_type
i wanna add this song to my rock playlist,update_playlist
does my calendar have anything for january 1st,calendar
i need a pto request for march 3rd and 4th,pto_request
what's my bank routing number,routing
im going to be in slovakia from january 16th until january 19th,travel_notification
can you make me laugh,tell_joke
change the native language,change_language
are the plugs different in barcelona,plug_type
what did i want to remember again,reminder
locate lost luggage from flight america airlines in o'hare,lost_luggage
what's 8 ounces in cups,measurement_conversion
could you tell me the meaning of life,meaning_of_life
i'd like a stop placed on my bank account,freeze_account
how is the traffic on the way to work,traffic
what do you do for fun,what_are_your_hobbies
please tell my bank i will be in israel from the 6th to the 23rd,travel_notification
what is the month that my card is set to expire in,expiration_date
next song play,next_song
skip this song and play the next one,next_song
i need to report a fraudulent transaction from postmates on my account,report_fraud
i would like to change your language from portuguese to italian,change_language
"my card got melted and i need to report it, please",damaged_card
how are you today,greeting
i want to make a reservation for 8 pm at red robin for 3,restaurant_reservation
i lost my luggage coming from chicago on delta flight ab123,lost_luggage
i do not believe that that is correct,no
how long is the validity of my credit card,expiration_date
i wanna know when my flight scheduled to board,flight_status
"let my bank know that i'll be in moscow, russia",travel_notification
how do i book a vacation,pto_request
what's the best pizza place around here,meal_suggestion
"i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019",book_flight
i'd like you to roll a 6 sided dice,roll_dice
what goes into a strawberry smoothie,ingredients_list
i'd like to know what the date is,date
is there a starbucks close to home,directions
how long does it take to get to the mall in las vegas,distance
phone call secretary,make_call
are you human or a bot,are_you_a_bot
let me know when my next day off is,next_holiday
can you help me do math,calculator
make sure the oven is set to 350 please,smart_home
could you tell me what my checking account balance is,balance
turn down your volume,change_volume
i need you to call me mary,change_user_name
i need to know my bill total for my verizon payment due this month,bill_balance
can you confirm my reservation for applebees at 2:00,confirm_reservation
delete that event from calendar,calendar_update
locate my phone for me,find_phone
i need to find someone to look at my check engine light,schedule_maintenance
"how are you doing today, ai",greeting
how are the interest rates at chase bank,interest_rate
can i pay my bill,pay_bill
am i able to place a pto request for february 20-25,pto_request
do i need to protect myself with some shots for a trip to vietnam,vaccines
would you order everything on my shopping list,order
where were you before moving here,where_are_you_from
at around noon what is the traffic typically like on the route to the hopsital,traffic
how much do i pay in tax,taxes
how do i ascertain when my next insurance payment will be,bill_due
limit your volume,change_volume
tell me whether i need an international visa to go to mexico,international_visa
can you find out what triggered a hold on my bank account,account_blocked
are vaccinations required to travel there,vaccines
how is this car rated for fuel economy,mpg
can you provide me the calories in the smoothie,calories
please look up my credit score,credit_score
i need to know how many days so far i've taken off,pto_used
i need you to reserve a table for 4 at red robin under the name kevin at 7,restaurant_reservation
just wanted to say hi,greeting
which types of questions can i ask you,what_can_i_ask_you
send chris a text message that says stop for milk on your way home,text
does my checking interest rate seem low,interest_rate
set up a new pin number on my college fund account and make it be 1234,pin_change
"i need an oil change, make an appointment",schedule_maintenance
turn on your whisper mode,whisper_mode
what is this song,what_song
can you tell me what you refer to me as,user_name
i would like to know the types of subjects are you familiar with,what_can_i_ask_you
delete everything on my to do list,todo_list_update
