text,intent
how high is my credit limit for my old navy card,credit_limit
please change your accent to the male british one,change_accent
"ai, cancel that last request",cancel
tell your hobbies,what_are_your_hobbies
can you provide me the calories in the smoothie,calories
do i need a visa to go there,international_visa
"can you find out the latest on my credit card application, i haven't heard an update in some time",application_status
i wanna remove fishing from my calendar for soccer,calendar_update
i need to know where my phone is,find_phone
play me the playlist entitled jazz,play_music
what type of plug does the country use,plug_type
does nopa in san francisco take reservations,accept_reservations
what will the date be in 10 days,date
roll a 7 sided dice,roll_dice
how do i locate when my gas bill is do,bill_due
i want to hear about your pets,do_you_have_pets
i gotta apply for a new credit card,new_card
"i can't locate my mastercard and i want to report it as lost, please",report_lost_card
we'll talk later ai,goodbye
what are my insurance assets,insurance
can you talk in spanish,change_language
"using my salary as a basis, what taxes will i owe",taxes
tell me if you are a human or a computer,are_you_a_bot
i want you to remove shampoo from my shopping list,shopping_list_update
what do i have planned on my calendar for next sunday,calendar
can you tell me when you were born,how_old_are_you
i need you to reset your factory settings,reset_settings
what is the time in atlantic timezone,time
tell me my current credit rating,credit_score
change the pin on my redwood credit union account to be 1234,pin_change
how long does it take to get to the airport in dallas,distance
set a reminder for me,reminder_update
i need to know how many r's are in restaurant,spelling
can you tell me what is 18 percent of $2500,calculator
can you help me with a new car insurance plan,insurance_change
move to the next song,next_song
put my workout playlist on,play_music
what's the calorie info for 2 cups of regular chex mix,calories
what if you need to obtain a new credit card,new_card
lets talk about your hobbies,what_are_your_hobbies
how long's it take to get to the panera downtown,distance
i need a block put on my chase account right away,freeze_account
let me set up direct deposit for this,direct_deposit
is my credit report low,credit_score
shh please speak with a whisper,whisper_mode
"my car needs to be jump started, guide me through it",jump_start
just wanted to say hi,greeting
can you find my iphone,find_phone
to charge my phone in india will i need a plug converter,plug_type
"yes, that is accurate",yes
what ingredients do i need to make egg salad,ingredients_list
i gotta know my credit score,credit_score
what is the square root of 10294,calculator
how many points do i have in total on my marriot rewards card,rewards_balance
play the song that goes like hey jude don't make it bad,play_music
where should i go out for food to,restaurant_suggestion
does tony's in downton let you make reservations,accept_reservations
i wanna know the meaning of life,meaning_of_life
all right,yes
i want to find a new united healthcare plan to get on,insurance_change
is the air pressure on my tires low,tire_pressure
i need a well-rated hotel in vegas,book_hotel
order a large uber for 5 people to the zoo,uber
can you explain why there is a hold on my savings account,account_blocked
hiya!,greeting
i'm looking for a roundtrip flight from afw to dgb for tomorrow until next week,book_flight
is it alright with you if i call you scarlet,change_ai_name
is milk an ok substitute for cream,ingredient_substitution
i need to know how many cups are in a two gallons,measurement_conversion
add 7 rings to my pop playlist,update_playlist
are there any transaction fees associated with my navy federal card if i am in germany,international_fees
can you make a phone call to kevin,make_call
what type of gas do i need to use in this car,gas_type
when is my oil change expected,oil_change_when
can you whisper,whisper_mode
can you schedule me a mechanic,schedule_maintenance
please remove your connection to my phone,sync_device
would you flip a coin,flip_coin
set reminder for tomorrow to eat,reminder_update
when does boarding for my flight begin,flight_status
what can harm my credit score,improve_credit_score
help me search for my phone,find_phone
want 5 minute timer,timer
how many kilos are in 150 pounds,measurement_conversion
have you any pets,do_you_have_pets
i want recommendations for good sushi spots in los angeles,restaurant_suggestion
are there any fun tourist things to do in boston,travel_suggestion
"please, can you set the timer for me",timer
what's the amount of air in my tires right now,tire_pressure
rock playlist please,play_music
give me a hand finding my mobile device,find_phone
i need to transfer from this account to that one,transfer
"talk slower, please",change_speed
make the temperature 78 in here,smart_home
