how much money have i spent recently,57,0.472,8,0.056,9,0.033,114,0.03,85,0.024,11,0.024,32,0.02,39,0.014,90,0.011,20,0.01
will i need immunization for a trip to turkey,32,0.064,2,0.061,41,0.055,128,0.051,132,0.05,76,0.047,3,0.045,120,0.039,11,0.038,90,0.033
what day will my paycheck come,49,0.099,115,0.094,60,0.07,32,0.066,50,0.048,58,0.033,11,0.029,9,0.023,6,0.022,78,0.018
notify my bank i am travailing from denver to la,148,0.122,75,0.074,2,0.067,121,0.062,98,0.048,41,0.041,32,0.03,132,0.027,50,0.025,61,0.025
i'm not completely certain,90,0.246,69,0.148,97,0.14,32,0.025,50,0.017,132,0.015,144,0.014,68,0.012,75,0.012,94,0.011
i would like to use my credit card points,4,0.178,11,0.125,41,0.059,8,0.058,13,0.047,130,0.046,32,0.046,128,0.031,39,0.022,114,0.021
please take final exams off my calendar for may 3,11,0.118,78,0.089,32,0.063,115,0.045,18,0.032,58,0.029,24,0.024,87,0.024,71,0.021,97,0.02
how many countries in the world are democracies,50,0.063,39,0.038,9,0.037,11,0.033,69,0.03,1,0.03,96,0.026,3,0.024,55,0.023,147,0.022
tell me how to say hello in chile,11,0.122,118,0.086,9,0.069,107,0.038,32,0.031,129,0.022,70,0.017,53,0.017,39,0.017,83,0.016
look up articles on squealing brakes for ford f-150's,11,0.046,138,0.038,9,0.035,50,0.032,94,0.03,39,0.03,41,0.025,1,0.024,16,0.022,32,0.022
go ahead and roll the 6 sided dice for me,35,0.258,11,0.174,39,0.026,9,0.025,69,0.021,97,0.015,3,0.015,1,0.014,130,0.014,86,0.013
complete a transaction from savings to checking of $20000,8,0.11,1,0.072,130,0.052,114,0.05,135,0.049,39,0.039,50,0.037,23,0.033,20,0.03,75,0.024
what street is this,9,0.122,75,0.053,121,0.037,55,0.031,39,0.026,41,0.026,94,0.024,50,0.023,97,0.022,96,0.018
i need to move money from one account to another,135,0.218,8,0.199,121,0.126,114,0.033,23,0.025,39,0.023,50,0.02,1,0.02,11,0.019,20,0.015
the atm chewed up my card can i get a new one,146,0.199,32,0.068,11,0.057,9,0.05,8,0.049,111,0.048,71,0.033,57,0.026,50,0.026,23,0.022
am i able to make reservations at spago in beverly hills,113,0.201,69,0.125,82,0.072,62,0.046,41,0.044,97,0.038,50,0.037,32,0.032,11,0.028,1,0.024
i would like to know the bill's minimum payment,11,0.135,32,0.128,33,0.062,9,0.049,110,0.043,85,0.034,19,0.033,114,0.023,97,0.019,8,0.019
what is the purpose of existence,123,0.167,55,0.053,16,0.047,97,0.043,9,0.025,39,0.024,50,0.024,69,0.019,32,0.019,128,0.018
what should i use when i refer to you,11,0.062,144,0.054,9,0.045,74,0.04,107,0.039,55,0.037,39,0.037,97,0.03,32,0.024,129,0.024
i want to change the oil in my car but i do not know how to do it can you help,9,0.305,11,0.191,46,0.169,32,0.054,48,0.029,90,0.013,43,0.01,130,0.009,58,0.008,147,0.007
the word is happiness; how many a's can you find in that word,9,0.139,55,0.08,39,0.062,96,0.051,130,0.039,23,0.026,144,0.025,13,0.016,114,0.016,79,0.016
can i drink milk i've kept in the fridge since wednesday,32,0.095,11,0.085,9,0.079,50,0.064,130,0.035,147,0.031,90,0.024,112,0.022,97,0.022,3,0.02
can you help me pay a bill,110,0.153,11,0.112,33,0.109,32,0.058,9,0.053,114,0.045,85,0.044,8,0.033,3,0.028,130,0.02
find out who the best appliance repairman is for the downtown area,3,0.166,11,0.069,1,0.045,75,0.041,50,0.036,9,0.036,32,0.025,130,0.025,39,0.023,58,0.018
initiate a phone call with receptionist,3,0.331,1,0.123,42,0.052,11,0.051,39,0.05,63,0.034,32,0.027,50,0.026,130,0.023,9,0.015
let me know what kinds of pets you have,108,0.474,11,0.082,32,0.046,3,0.015,9,0.014,69,0.013,39,0.013,26,0.011,50,0.011,130,0.009
that answer's above my pay scale,116,0.24,130,0.073,50,0.043,97,0.041,147,0.034,39,0.028,11,0.023,114,0.021,69,0.02,1,0.019
what is a good apr,82,0.081,109,0.048,112,0.038,128,0.035,55,0.032,97,0.027,50,0.027,66,0.026,9,0.026,23,0.024
where is my delivery order,50,0.247,1,0.104,9,0.055,11,0.027,121,0.025,16,0.025,39,0.025,97,0.024,75,0.023,112,0.019
please stop the current process,87,0.154,32,0.08,11,0.058,147,0.044,91,0.039,50,0.025,71,0.024,58,0.022,97,0.022,27,0.02
roll dice please,35,0.332,11,0.051,32,0.038,69,0.032,39,0.027,90,0.025,97,0.019,130,0.018,94,0.014,50,0.013
how much paid time off do i have,58,0.142,32,0.14,11,0.062,9,0.048,114,0.033,23,0.032,13,0.027,19,0.024,6,0.022,50,0.018
i'd like my account frozen,102,0.167,32,0.131,11,0.12,87,0.072,14,0.062,147,0.044,71,0.025,57,0.016,50,0.016,27,0.015
does my car have enough gas to get to chicago,32,0.092,132,0.073,11,0.064,41,0.052,2,0.049,38,0.047,50,0.036,148,0.033,9,0.031,3,0.029
walk me through changing the oil on a tesla,46,0.135,48,0.101,9,0.066,11,0.064,39,0.035,50,0.022,103,0.021,130,0.02,94,0.02,69,0.018
whats the meaning of life,16,0.105,123,0.062,55,0.061,39,0.032,97,0.026,9,0.026,23,0.025,32,0.024,69,0.024,11,0.02
how much do i owe on all of my bills,85,0.159,114,0.086,32,0.056,9,0.054,50,0.053,8,0.049,57,0.043,33,0.041,11,0.033,23,0.033
how much do i owe for state taxes,45,0.384,33,0.076,3,0.047,9,0.041,11,0.038,114,0.028,85,0.028,110,0.027,32,0.026,16,0.017
will i get a fee for international transactions with my visa card,54,0.251,8,0.108,11,0.08,9,0.052,134,0.045,132,0.027,90,0.02,41,0.019,39,0.019,130,0.019
let me know what the point of life is,11,0.132,32,0.09,123,0.06,16,0.044,9,0.038,55,0.033,69,0.023,39,0.019,97,0.018,94,0.016
what are people saying about chick-fil-a's chicken nuggets,82,0.062,112,0.059,50,0.054,32,0.04,9,0.038,1,0.031,39,0.028,11,0.028,90,0.019,121,0.016
how long will it take to get to outback in phoenix,148,0.17,41,0.102,58,0.096,2,0.034,9,0.031,121,0.022,6,0.02,94,0.02,98,0.02,39,0.018
what do i need to do to get my car jump started,42,0.179,11,0.133,9,0.107,32,0.102,50,0.036,58,0.03,90,0.017,39,0.016,1,0.015,128,0.015
what's the sort of thing i should ask,11,0.119,32,0.08,9,0.061,90,0.02,94,0.02,50,0.017,55,0.015,39,0.014,75,0.014,74,0.014
how much am i taxed each year,45,0.287,49,0.061,9,0.04,33,0.034,114,0.03,85,0.029,39,0.019,55,0.018,11,0.017,50,0.017
when is next month's cable bill due,115,0.096,32,0.059,50,0.047,11,0.034,33,0.033,85,0.033,78,0.032,8,0.03,1,0.03,57,0.029
add mom's birthday to my calendar on april 12,24,0.103,115,0.103,109,0.101,78,0.1,16,0.067,61,0.059,11,0.045,120,0.033,130,0.018,32,0.016
can you tell me this song,11,0.184,32,0.119,9,0.118,133,0.094,137,0.043,69,0.038,130,0.02,97,0.018,90,0.018,39,0.017
next payday,49,0.123,50,0.063,60,0.043,110,0.042,39,0.027,1,0.026,86,0.024,33,0.023,139,0.021,40,0.02
call mark,16,0.048,75,0.045,39,0.034,130,0.033,32,0.027,97,0.026,144,0.026,50,0.026,94,0.024,73,0.021
add dishes to my list,142,0.17,104,0.113,50,0.053,112,0.048,11,0.033,126,0.032,18,0.03,82,0.022,1,0.019,39,0.017
can you spell water,144,0.21,9,0.089,147,0.042,130,0.033,11,0.029,107,0.024,97,0.023,39,0.022,90,0.022,69,0.018
"""i purchased new tires yesterday, should i buy new ones""",11,0.088,32,0.078,9,0.056,50,0.054,103,0.049,8,0.038,1,0.035,44,0.028,90,0.021,58,0.019
what is my meeting schedule today,25,0.383,88,0.116,18,0.088,24,0.06,78,0.04,32,0.018,9,0.018,50,0.016,97,0.016,58,0.014
clear my calendar for tomorrow,24,0.139,78,0.129,115,0.056,87,0.041,1,0.038,61,0.037,16,0.034,58,0.033,97,0.032,50,0.023
i would like to see the transactions i made last week,8,0.242,32,0.093,11,0.066,57,0.059,115,0.036,9,0.029,130,0.024,50,0.017,58,0.013,90,0.013
"""can i still make changes to my order, or has it already been shipped""",32,0.202,50,0.182,11,0.079,1,0.073,100,0.036,3,0.035,9,0.034,69,0.025,97,0.015,115,0.012
"""is the meatloaf still good to eat, i've had it in the refrigerator since last monday""",32,0.138,112,0.062,50,0.06,9,0.06,11,0.049,115,0.03,44,0.027,58,0.021,90,0.019,75,0.018
what's the annual rate on my discover card,11,0.083,9,0.058,32,0.05,28,0.038,57,0.029,39,0.028,114,0.025,1,0.02,109,0.018,16,0.017
what foods do i buy to put into a korean dinner,112,0.146,1,0.068,50,0.067,11,0.063,9,0.045,32,0.04,3,0.032,104,0.022,82,0.021,90,0.018
"""i did not catch that, repeat what you just said""",40,0.21,86,0.146,16,0.049,11,0.027,97,0.026,147,0.025,9,0.022,39,0.017,1,0.017,130,0.016
what timezone is boise in,17,0.194,58,0.057,75,0.045,9,0.039,41,0.031,11,0.027,32,0.026,39,0.022,50,0.021,55,0.02
what do you i need to make pizza dough,11,0.171,112,0.157,9,0.11,32,0.103,50,0.033,66,0.029,1,0.026,129,0.021,128,0.014,39,0.013
what lowers credit score,47,0.432,71,0.037,114,0.02,147,0.019,55,0.016,97,0.016,39,0.014,90,0.013,50,0.012,12,0.012
do i need milk at the store,50,0.098,11,0.095,32,0.083,104,0.041,130,0.039,1,0.037,9,0.032,147,0.032,3,0.031,128,0.031
do i need to get any shots before i travel to morocco,76,0.086,32,0.083,132,0.078,11,0.047,41,0.042,2,0.03,120,0.028,50,0.025,58,0.023,125,0.021
are you an ai or person,144,0.14,55,0.105,32,0.092,50,0.088,128,0.036,74,0.033,97,0.03,9,0.026,11,0.024,39,0.017
erase any event on my calendar that's set for wednesday of next week,87,0.227,91,0.082,78,0.069,115,0.057,147,0.047,11,0.029,52,0.026,150,0.024,121,0.024,39,0.019
noodles need to cook for how long,77,0.222,139,0.091,50,0.069,58,0.058,1,0.042,6,0.028,112,0.025,129,0.021,18,0.02,66,0.018
"""so, hang out around this house often""",75,0.089,11,0.084,26,0.07,40,0.062,39,0.051,86,0.045,16,0.031,58,0.03,50,0.03,130,0.027
has my vacation request been denied or approved yet,32,0.149,128,0.133,50,0.083,11,0.044,2,0.041,41,0.029,58,0.027,147,0.026,9,0.023,100,0.023
the minumum to pay is what,19,0.142,1,0.05,50,0.043,55,0.041,39,0.04,110,0.037,16,0.035,97,0.033,8,0.03,23,0.028
provide me the name of who programmed you,11,0.11,73,0.079,74,0.072,32,0.047,9,0.046,39,0.031,127,0.028,55,0.021,144,0.016,51,0.016
what's the average battery life of an android phone,11,0.091,9,0.063,96,0.051,39,0.037,109,0.033,55,0.029,1,0.027,94,0.023,147,0.022,90,0.022
i wanna know my current location,32,0.257,11,0.118,75,0.066,2,0.055,9,0.049,97,0.026,41,0.021,132,0.02,83,0.017,26,0.015
i want to play my maroon 5 playlist,137,0.134,11,0.13,133,0.089,32,0.083,130,0.058,58,0.024,50,0.024,37,0.022,69,0.02,9,0.019
is my savings interest rate too low,28,0.265,9,0.049,147,0.046,69,0.03,138,0.028,90,0.027,97,0.026,32,0.024,114,0.023,11,0.023
what is 10 ounces in grams,81,0.274,55,0.076,20,0.072,147,0.036,34,0.036,9,0.033,16,0.026,39,0.026,96,0.025,107,0.022
i want to know what the purpose of life is,11,0.208,32,0.084,9,0.064,123,0.06,97,0.04,55,0.031,69,0.03,128,0.017,90,0.015,39,0.015
i'm not sure which one because it could be either of them,90,0.321,75,0.023,144,0.022,68,0.021,130,0.021,94,0.021,55,0.017,97,0.014,71,0.014,79,0.012
is my reservation set for john at bardenay,113,0.153,97,0.078,82,0.058,50,0.045,1,0.041,115,0.035,62,0.033,112,0.028,121,0.027,69,0.021
i want to hear a joke thatâ€™s funny,32,0.104,11,0.104,69,0.076,21,0.059,9,0.046,97,0.032,147,0.019,39,0.019,130,0.019,90,0.017
can i check my visa reward balance online,32,0.11,11,0.088,132,0.048,9,0.042,3,0.042,13,0.041,23,0.033,2,0.032,114,0.031,130,0.025
can you make a phone call to dave,3,0.197,11,0.121,9,0.066,32,0.047,63,0.044,130,0.04,39,0.028,148,0.023,90,0.018,50,0.017
tell me a joke about elephants,21,0.21,9,0.122,11,0.107,107,0.044,32,0.037,96,0.032,39,0.026,130,0.018,97,0.015,147,0.013
what are my coffers at,49,0.087,114,0.053,32,0.048,57,0.042,75,0.039,50,0.038,11,0.027,85,0.027,97,0.027,9,0.023
what might the meaning of altruism be,55,0.095,90,0.095,107,0.064,11,0.05,9,0.05,70,0.04,39,0.037,69,0.021,16,0.017,114,0.016
i want to change my credit limit,5,0.282,11,0.131,32,0.074,12,0.069,27,0.031,9,0.021,114,0.02,130,0.017,141,0.016,90,0.016
confirmed,130,0.152,97,0.06,50,0.057,32,0.033,75,0.032,39,0.03,128,0.02,40,0.02,147,0.018,1,0.018
how much money is in my bank accounts,114,0.101,23,0.058,8,0.046,49,0.041,13,0.035,81,0.034,50,0.033,147,0.032,39,0.028,32,0.026
can you tell me who made the ai,49,0.117,11,0.11,9,0.069,32,0.045,144,0.031,105,0.028,39,0.023,128,0.023,73,0.023,90,0.019
where should i report a damaged card,146,0.135,11,0.064,9,0.044,129,0.039,32,0.036,111,0.035,97,0.034,92,0.032,71,0.03,39,0.026
tell my something funny,21,0.166,107,0.09,11,0.08,96,0.079,9,0.049,32,0.03,39,0.024,97,0.018,130,0.014,94,0.014
can you translate bowl into russian for me,11,0.106,107,0.088,70,0.052,32,0.047,9,0.045,112,0.041,69,0.027,90,0.022,39,0.019,68,0.018
what's the minimum amount for my electric bill,19,0.125,11,0.09,32,0.069,33,0.063,9,0.057,114,0.042,85,0.031,1,0.026,50,0.025,110,0.025
give me expected number of calories in a breakfast burrito,0,0.183,34,0.136,112,0.099,1,0.047,11,0.041,82,0.04,50,0.034,32,0.033,9,0.026,114,0.019
how long until my next day off,115,0.108,58,0.083,32,0.079,78,0.062,50,0.056,6,0.053,24,0.044,11,0.033,1,0.023,120,0.021
use my credit card points,4,0.359,13,0.075,41,0.059,39,0.058,8,0.047,11,0.031,86,0.026,130,0.02,57,0.019,114,0.018
iterate the items on my todo list,126,0.364,1,0.11,86,0.087,50,0.052,40,0.048,142,0.028,39,0.017,100,0.016,18,0.014,116,0.013
what goes into chicken noodle casserole,66,0.22,112,0.148,82,0.035,39,0.035,50,0.032,11,0.03,1,0.025,149,0.023,9,0.023,55,0.022
i need to include a stop at the pharmacy to the list of things to do,104,0.221,142,0.188,16,0.063,126,0.061,58,0.037,140,0.035,11,0.024,61,0.022,130,0.02,1,0.019
can you slow down how fast you talk,69,0.229,95,0.172,11,0.096,97,0.044,20,0.038,32,0.037,9,0.024,16,0.019,147,0.017,107,0.016
what gas does this car use,38,0.204,99,0.148,94,0.133,39,0.058,9,0.038,11,0.033,32,0.02,55,0.018,50,0.017,57,0.011
amazon visa card is stolen,146,0.162,8,0.042,50,0.039,132,0.038,39,0.031,71,0.024,54,0.02,75,0.019,128,0.018,130,0.018
how much interest do i get on my citizen's savings account,28,0.363,11,0.043,114,0.039,23,0.037,9,0.036,32,0.034,39,0.029,50,0.02,13,0.018,130,0.015
"""is bacon on my shopping list, add if it's not""",140,0.14,112,0.1,72,0.061,50,0.059,149,0.048,104,0.044,9,0.04,11,0.036,61,0.03,1,0.02
please freeze my account,102,0.151,32,0.12,11,0.096,14,0.078,87,0.068,147,0.049,9,0.034,71,0.031,50,0.027,128,0.018
i want to know how much i spent last week,11,0.121,32,0.097,9,0.079,57,0.051,58,0.038,8,0.026,115,0.021,1,0.018,20,0.018,50,0.017
i would love to redeem some smart speakers with my credit card points,11,0.2,4,0.154,32,0.08,128,0.039,13,0.038,130,0.038,50,0.021,57,0.021,90,0.02,8,0.017
i need help paying my rent bill,11,0.145,33,0.133,32,0.1,110,0.094,9,0.069,85,0.051,114,0.039,128,0.032,49,0.018,130,0.017
where were you programmed,9,0.051,73,0.043,39,0.038,94,0.03,127,0.029,50,0.029,75,0.027,128,0.026,32,0.025,16,0.024
"""i want to eat out, where should i go""",112,0.174,82,0.171,41,0.099,50,0.066,11,0.065,113,0.054,1,0.043,9,0.034,2,0.026,129,0.019
can i protect my credit score,47,0.192,32,0.149,11,0.107,3,0.025,90,0.023,9,0.022,114,0.021,69,0.02,130,0.02,50,0.019
please take all my money out of my checking account and close the account,11,0.091,91,0.079,9,0.071,87,0.055,14,0.042,102,0.035,3,0.034,129,0.032,23,0.023,8,0.023
i need an uber reserved to take me to the restaurant,113,0.131,11,0.059,41,0.056,69,0.047,116,0.046,121,0.044,97,0.042,50,0.04,32,0.038,3,0.034
the statement is true,130,0.425,97,0.046,39,0.044,55,0.039,50,0.02,68,0.016,116,0.015,86,0.014,109,0.012,40,0.011
"""suggest a meal from burma to me, please""",112,0.162,82,0.158,11,0.063,1,0.053,50,0.039,3,0.029,69,0.027,97,0.022,32,0.02,113,0.019
name the five star attractions in gatlinburg,41,0.197,50,0.11,116,0.056,11,0.05,2,0.038,75,0.035,32,0.033,9,0.028,1,0.022,97,0.019
please tell me about my income,32,0.215,49,0.114,11,0.109,9,0.042,127,0.035,3,0.029,69,0.025,97,0.015,39,0.013,114,0.013
i'd like to know your name,74,0.349,11,0.154,32,0.075,9,0.04,144,0.016,69,0.016,97,0.014,130,0.013,39,0.012,68,0.009
call work,3,0.056,86,0.052,50,0.047,39,0.039,128,0.037,18,0.035,49,0.032,130,0.03,32,0.028,1,0.023
i'd like you to text marie and let her know to meet me at the hospital,68,0.123,11,0.059,3,0.049,26,0.042,25,0.037,32,0.037,9,0.036,75,0.03,88,0.029,61,0.024
what can you be asked about,11,0.104,9,0.099,32,0.076,69,0.043,39,0.028,97,0.019,71,0.016,55,0.016,94,0.015,147,0.014
how long can i put pizza in the fridge,112,0.13,11,0.091,32,0.072,9,0.068,50,0.054,129,0.031,1,0.03,3,0.026,77,0.025,58,0.022
i dunno,90,0.359,32,0.02,71,0.019,69,0.019,147,0.016,94,0.015,97,0.015,128,0.013,75,0.013,19,0.013
if i need more checkbooks maild to me what should i do,11,0.11,9,0.096,32,0.069,90,0.067,114,0.038,8,0.031,50,0.029,129,0.025,57,0.024,3,0.022
are you able to tack my package,32,0.089,11,0.079,97,0.043,50,0.039,9,0.031,69,0.03,114,0.03,41,0.026,128,0.024,19,0.021
i have how many vacation days left this year,58,0.157,115,0.06,2,0.056,6,0.054,78,0.05,24,0.041,50,0.029,9,0.024,32,0.022,23,0.018
could you repeat what you just said again,40,0.238,11,0.121,86,0.068,9,0.052,32,0.051,16,0.025,1,0.023,39,0.023,130,0.022,69,0.019
what kind of plug is used in england,65,0.332,55,0.036,9,0.031,39,0.03,50,0.026,75,0.023,128,0.023,70,0.021,97,0.021,1,0.017
i'd like to know your hobbies,10,0.432,11,0.079,32,0.061,9,0.026,69,0.024,97,0.013,130,0.012,39,0.011,94,0.011,90,0.01
how can i root an android phone,11,0.101,9,0.091,129,0.037,130,0.034,39,0.029,90,0.029,55,0.026,69,0.022,32,0.022,97,0.02
i want to change to a new allstate insurance plan,15,0.226,105,0.117,11,0.095,32,0.064,128,0.055,135,0.034,27,0.033,97,0.027,130,0.017,50,0.016
how many pounds are in 10 kilos,81,0.29,20,0.049,55,0.038,39,0.032,9,0.027,96,0.027,147,0.026,114,0.019,64,0.019,1,0.019
where do i begin the process of reporting my luggage lost,93,0.549,2,0.034,9,0.033,11,0.026,1,0.023,50,0.022,32,0.017,86,0.013,3,0.012,39,0.012
was my day off request approved,97,0.12,32,0.12,130,0.082,50,0.075,58,0.057,11,0.051,1,0.049,69,0.029,115,0.023,39,0.018
"""who or what programmed you, do you know""",9,0.074,39,0.054,11,0.044,124,0.031,84,0.031,90,0.03,73,0.028,55,0.025,94,0.024,1,0.02
can you use the whisper voice,56,0.228,11,0.124,69,0.061,9,0.059,32,0.043,130,0.037,90,0.032,97,0.03,107,0.029,39,0.024
the meaning of life,123,0.091,16,0.076,55,0.069,23,0.052,39,0.042,130,0.028,97,0.026,70,0.025,50,0.023,1,0.022
i have a bs transaction from ebay on my account,8,0.117,57,0.076,50,0.052,114,0.035,19,0.034,23,0.034,75,0.033,39,0.031,147,0.025,9,0.024
help me book a car rental in austin for april 11th to 13th get me a sedan if possible,143,0.152,41,0.121,115,0.06,11,0.05,2,0.045,132,0.043,97,0.035,32,0.032,3,0.03,120,0.028
"""i lost my card, what do i do""",9,0.13,11,0.076,114,0.051,138,0.044,32,0.041,36,0.04,8,0.028,71,0.027,68,0.025,50,0.023
be more quiet,69,0.131,56,0.124,107,0.064,97,0.062,11,0.059,20,0.056,27,0.044,114,0.037,23,0.029,16,0.021
"""i want to set up direct deposit for my paycheck, what do i need to do""",89,0.192,60,0.111,9,0.104,11,0.074,49,0.037,50,0.033,32,0.028,1,0.026,129,0.021,114,0.02
what are some things i can do in portland,41,0.235,75,0.056,11,0.044,32,0.04,9,0.039,90,0.039,39,0.02,94,0.018,50,0.016,55,0.016
please disconnect from my phone,87,0.116,147,0.104,71,0.097,91,0.092,11,0.073,18,0.034,63,0.025,32,0.025,27,0.018,14,0.018
what is the average time to go between oil changes,48,0.079,58,0.072,125,0.059,46,0.042,9,0.028,1,0.027,11,0.025,148,0.023,39,0.021,96,0.021
how many days of vacation do i have,32,0.099,58,0.075,2,0.065,11,0.059,9,0.057,6,0.033,115,0.031,41,0.025,120,0.02,78,0.018
please check up on my son's homework,61,0.126,11,0.115,32,0.106,16,0.065,9,0.031,58,0.028,50,0.027,3,0.024,69,0.018,43,0.017
remember to lock the doors,16,0.306,61,0.091,132,0.052,1,0.026,97,0.025,39,0.023,147,0.022,50,0.022,40,0.015,58,0.015
what ingredients are in antipasto salad,112,0.147,149,0.091,11,0.057,55,0.04,50,0.039,39,0.035,9,0.034,82,0.031,32,0.028,1,0.028
tell me the gas i need to fill this car up with,38,0.103,99,0.068,11,0.063,94,0.059,9,0.044,50,0.031,3,0.029,8,0.028,1,0.028,32,0.027
